institute,address,phone,title,price,min_age,max_age,grade
مجموعه آموزشی ستاک     (شماره تماس : 09138236008-09131252940),آدرس : خیابان هشت بهشت غربی نبش کوچه 25,,سازه ماکارونی,1.200.000 تومان,6,9,دبستان1
مجموعه آموزشی ستاک     (شماره تماس : 09138236008-09131252940),آدرس : خیابان هشت بهشت غربی نبش کوچه 25,,سازه ماکارونی,1.200.000 تومان,9,12,دبستان2
مجموعه آموزشی ستاک     (شماره تماس : 09138236008-09131252940),آدرس : خیابان هشت بهشت غربی نبش کوچه 25,,سازه ماکارونی,1.200.000 تومان,12,15,متوسطه1
مجموعه آموزشی ستاک     (شماره تماس : 09138236008-09131252940),آدرس : خیابان هشت بهشت غربی نبش کوچه 25,,سازه ماکارونی,1.200.000 تومان,15,18,متوسطه2
مجموعه آموزشی ستاک     (شماره تماس : 09138236008-09131252940),آدرس : خیابان هشت بهشت غربی نبش کوچه 25,,سازه ماکارونی,1.200.000 تومان,19,99,بزرگسالان
مجموعه آموزشی ستاک     (شماره تماس : 09138236008-09131252940),آدرس : خیابان هشت بهشت غربی نبش کوچه 25,,ابزارهای هوش مصنوعی,1.200.000 تومان,12,15,متوسطه1
مجموعه آموزشی ستاک     (شماره تماس : 09138236008-09131252940),آدرس : خیابان هشت بهشت غربی نبش کوچه 25,,ابزارهای هوش مصنوعی,1.200.000 تومان,15,18,متوسطه2
مجموعه آموزشی ستاک     (شماره تماس : 09138236008-09131252940),آدرس : خیابان هشت بهشت غربی نبش کوچه 25,,ابزارهای هوش مصنوعی,1.200.000 تومان,19,99,بزرگسالان
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,آموزش شنا,2.500.000 تومان,6,9,دبستان1
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,آموزش شنا,2.500.000 تومان,9,12,دبستان2
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,آموزش شنا,2.500.000 تومان,12,15,متوسطه1
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,آموزش شنا,2.500.000 تومان,15,18,متوسطه2
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,کوهگشت های خانوادگی، اردوهای تفریحی خانوادگی,450.000 تومان,19,99,بزرگسالان
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,دارت، فوتبال دستی,600.000 تومان,6,9,دبستان1
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,دارت، فوتبال دستی,600.000 تومان,9,12,دبستان2
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,دارت، فوتبال دستی,600.000 تومان,12,15,متوسطه1
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,دارت، فوتبال دستی,600.000 تومان,15,18,متوسطه2
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,دارت، فوتبال دستی,600.000 تومان,19,99,بزرگسالان
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,آموزش هندبال ، بدمینتون,900.000 تومان,6,9,دبستان1
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,آموزش هندبال ، بدمینتون,900.000 تومان,9,12,دبستان2
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,آموزش هندبال ، بدمینتون,900.000 تومان,12,15,متوسطه1
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,آموزش هندبال ، بدمینتون,900.000 تومان,15,18,متوسطه2
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,ماساژدرمانی، آب درمانی,1.200.000 تومان,19,99,بزرگسالان
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,کارگاه سبک زندگی و تغذیه سالم,400.000 تومان,19,99,بزرگسالان
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,کارگاه ارگونومی و حرکات اصلاحی,1.000.000 تومان,4,6,پیش دبستانی
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,کارگاه ارگونومی و حرکات اصلاحی,1.000.000 تومان,6,9,دبستان1
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,کارگاه ارگونومی و حرکات اصلاحی,1.000.000 تومان,9,12,دبستان2
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,کارگاه ارگونومی و حرکات اصلاحی,1.000.000 تومان,12,15,متوسطه1
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,کارگاه ارگونومی و حرکات اصلاحی,1.000.000 تومان,15,18,متوسطه2
شرکت مانا       (شماره تماس : 09132000818),آدرس شعب در فایل پیوست,,کارگاه ارگونومی و حرکات اصلاحی,1.000.000 تومان,19,99,بزرگسالان
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 1 نفره 10 جلسه,12.500.000 تومان,9,12,دبستان2
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 1 نفره 10 جلسه,12.500.000 تومان,12,15,متوسطه1
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 1 نفره 10 جلسه,12.500.000 تومان,15,18,متوسطه2
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 1 نفره 10 جلسه,12.500.000 تومان,19,99,بزرگسالان
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 2 نفره 10 جلسه,8.000.000 تومان,9,12,دبستان2
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 2 نفره 10 جلسه,8.000.000 تومان,12,15,متوسطه1
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 2 نفره 10 جلسه,8.000.000 تومان,15,18,متوسطه2
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 2 نفره 10 جلسه,8.000.000 تومان,19,99,بزرگسالان
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 3 نفره 10 جلسه,6.000.000 تومان,9,12,دبستان2
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 3 نفره 10 جلسه,6.000.000 تومان,12,15,متوسطه1
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 3 نفره 10 جلسه,6.000.000 تومان,15,18,متوسطه2
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 3 نفره 10 جلسه,6.000.000 تومان,19,99,بزرگسالان
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 4 نفره 10 جلسه,5.000.000 تومان,9,12,دبستان2
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 4 نفره 10 جلسه,5.000.000 تومان,12,15,متوسطه1
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 4 نفره 10 جلسه,5.000.000 تومان,15,18,متوسطه2
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,آموزش تنیس 4 نفره 10 جلسه,5.000.000 تومان,19,99,بزرگسالان
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,بدنسازی آقایان 8 جلسه,1.495.000 تومان,9,12,دبستان2
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,بدنسازی آقایان 8 جلسه,1.495.000 تومان,12,15,متوسطه1
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,بدنسازی آقایان 8 جلسه,1.495.000 تومان,15,18,متوسطه2
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,بدنسازی آقایان 8 جلسه,1.495.000 تومان,19,99,بزرگسالان
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,بدنسازی آقایان 12 جلسه,1.750.000 تومان,9,12,دبستان2
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,بدنسازی آقایان 12 جلسه,1.750.000 تومان,12,15,متوسطه1
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,بدنسازی آقایان 12 جلسه,1.750.000 تومان,15,18,متوسطه2
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,بدنسازی آقایان 12 جلسه,1.750.000 تومان,19,99,بزرگسالان
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,بدنسازی آقایان 16 جلسه,1.950.000 تومان,9,12,دبستان2
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,بدنسازی آقایان 16 جلسه,1.950.000 تومان,12,15,متوسطه1
مجموعه ورزشی خلیج فارس,آدرس: ملکشهر، خیابان بهارستان غربی، جنب شهرداری منطقه 12,03134202225-09136330633,بدنسازی آقایان 16 جلسه,1.950.000 تومان,15,18,متوسطه2
